# Vera source catalog — brick=1877p122 band=r
# Author: MaxKweeger | Software: vera / Claude Sonnet (Anthropic)
# Target journal: Journal of Open Source Software (joss.theoj.org)
ra,dec,x_image,y_image,flux_iso,flux_auto,a_image,b_image,theta,ellip,kron_rad,npix,flags
187.7848621,12.2455425,1984.0806,1738.2519,1.025021,3.036417,1.709,0.606,0.31,0.6452,3.500,23,0
187.8461804,12.2430385,1141.5385,1703.8451,0.247923,3.031860,1.090,0.939,-13.81,0.1386,3.500,13,0
187.7576810,12.1725886,2357.5607,735.8318,1.671875,3.031250,1.687,0.631,-1.95,0.6258,3.500,39,0
187.7569257,12.1766794,2367.9388,792.0408,0.765625,3.031250,1.932,0.500,-1.61,0.7412,3.500,22,0
187.8164899,12.1702768,1549.5000,704.0667,0.468750,3.031250,1.997,0.569,-2.09,0.7150,3.500,18,0
187.7901657,12.2420918,1911.2061,1690.8381,0.322223,3.026697,2.138,0.698,-2.87,0.6734,3.500,20,0
187.8794594,12.2289757,684.2699,1510.6164,0.834601,3.023513,3.039,0.838,1.71,0.7242,3.500,40,0
187.8127556,12.1550628,1600.8113,495.0189,0.828125,3.015625,1.423,0.822,7.44,0.4226,3.500,29,0
187.7164264,12.2015120,2924.4177,1133.2532,1.218750,3.015625,3.675,0.515,-0.07,0.8599,3.500,39,0
187.6879559,12.1713711,3315.6154,719.1026,0.609375,3.015625,1.674,1.446,-58.19,0.1366,3.500,28,0
187.8770351,12.3411589,717.5806,3052.0645,0.484375,3.015625,1.456,0.614,-3.36,0.5784,3.500,17,0
187.8622473,12.1516441,920.7727,448.0455,0.343750,3.015625,1.518,0.857,8.81,0.4356,3.500,17,0
187.8320833,12.1851923,1335.2395,909.0123,2.636475,3.014674,2.206,0.500,0.62,0.7733,3.500,40,0
187.9082562,12.3446462,288.5893,3099.9821,0.875000,3.012909,1.556,0.500,0.71,0.6787,3.500,14,0
187.7601730,12.1333756,2323.3197,197.0277,1.858427,3.012531,1.675,0.500,0.22,0.7016,3.500,21,0
187.7314756,12.2145517,2717.6350,1312.4243,0.723266,3.011959,4.210,0.675,-3.20,0.8397,3.500,27,0
187.8687645,12.2549149,831.2226,1867.0331,1.532481,3.011908,1.980,0.500,0.02,0.7475,3.500,27,0
187.8247390,12.2553778,1436.1536,1873.3939,0.676251,3.011897,2.180,0.781,1.74,0.6418,3.500,30,0
187.8516808,12.2284942,1065.9614,1504.0000,0.151175,3.000887,2.607,0.500,0.00,0.8082,3.500,10,0
187.8143051,12.1726794,1579.5200,737.0800,1.125000,3.000000,1.936,0.685,-2.13,0.6462,3.500,36,0
187.7387562,12.2005341,2617.5970,1119.8163,2.206482,2.998354,1.967,0.646,0.76,0.6713,3.500,51,0
187.6812520,12.2552433,3407.7313,1871.5452,0.215842,2.998285,1.602,0.500,-3.05,0.6880,3.500,11,0
187.8047351,12.3707041,1711.0160,3458.0294,0.971700,2.998103,0.807,0.500,-1.68,0.3802,3.500,9,0
187.8542664,12.3666283,1030.4341,3402.0260,1.775833,2.995280,1.419,0.500,-0.51,0.6477,3.500,18,0
187.6814596,12.3400166,3404.8787,3036.3697,0.907898,2.994771,1.538,0.777,1.42,0.4947,3.500,26,0
187.7540973,12.2564151,2406.8026,1887.6463,0.336591,2.992212,2.082,0.500,-0.25,0.7599,3.500,15,0
187.7545668,12.1562986,2400.3523,512.0001,0.314073,2.987325,1.339,1.065,-57.07,0.2046,3.500,18,0
187.7768639,12.1496727,2093.9787,420.9574,0.734375,2.980124,2.058,0.943,6.60,0.5416,3.500,34,0
187.8478585,12.2432414,1118.4814,1706.6333,0.269700,2.975169,1.139,1.021,56.32,0.1040,3.500,15,0
187.7881066,12.2552764,1939.5000,1872.0000,0.125000,2.975160,2.291,0.500,0.00,0.7818,3.500,8,0
187.8836665,12.2835115,626.4630,2259.9630,0.843750,2.968750,1.788,0.650,4.97,0.6365,3.500,30,0
187.8369700,12.2552925,1268.0940,1872.2207,0.161917,2.967804,2.318,0.500,-3.87,0.7843,3.500,10,0
187.8480914,12.2525950,1115.2805,1835.1570,1.706212,2.966464,2.971,0.572,1.50,0.8076,3.500,42,0
187.7795124,12.1811840,2057.5881,853.9366,0.832043,2.966315,1.059,0.500,-0.40,0.5278,3.500,7,0
187.6689605,12.1926994,3576.6213,1012.1640,0.543527,2.956613,1.636,0.500,1.37,0.6944,3.500,11,0
187.8044552,12.2357689,1714.8619,1603.9582,0.661794,2.954958,2.672,0.798,-8.63,0.7011,3.500,38,0
187.8688149,12.3666279,830.5309,3402.0206,1.698258,2.953326,1.417,0.500,0.87,0.6470,3.500,18,0
187.8361338,12.1726679,1279.5844,736.9221,1.187500,2.953125,1.951,0.594,2.05,0.6954,3.500,36,0
187.7206556,12.1766680,2866.3077,791.8846,0.406250,2.953125,1.982,0.500,4.64,0.7478,3.500,14,0
187.6833860,12.1767062,3378.4091,792.4091,0.343750,2.952312,1.508,1.014,80.81,0.3275,3.500,21,0
187.8503434,12.3340982,1084.3375,2955.0484,1.633237,2.949648,1.725,0.547,2.09,0.6826,3.500,36,0
187.7257639,12.3390441,2796.1166,3023.0067,3.592413,2.939910,2.414,0.500,0.26,0.7928,3.500,53,0
187.8679625,12.2878290,842.2430,2319.2881,1.181742,2.939666,2.138,0.689,0.60,0.6776,3.500,34,0
187.8404024,12.1516785,1220.9310,448.5172,0.453125,2.937500,1.462,0.854,2.86,0.4159,3.500,19,0
187.8632375,12.1446572,907.1667,352.0417,0.375000,2.937500,1.846,0.521,4.46,0.7180,3.500,17,0
187.9195454,12.1516323,133.4706,447.8824,0.265625,2.937500,1.333,1.079,-78.32,0.1900,3.500,17,0
187.9178332,12.2065881,156.9968,1203.0000,0.314077,2.931256,1.414,0.500,0.00,0.6464,3.500,5,0
187.7629130,12.2294402,2285.6718,1516.9986,2.375935,2.930590,1.688,0.500,-0.11,0.7038,3.500,31,0
187.8576189,12.3340949,984.3693,2955.0028,1.593770,2.929864,1.744,0.500,0.47,0.7133,3.500,36,0
187.7393010,12.1452647,2610.1111,360.3889,0.281250,2.921875,1.578,0.633,9.66,0.5988,3.500,16,0
187.6797541,12.1520730,3428.3125,453.9375,0.250000,2.921875,1.332,0.935,71.57,0.2976,3.500,16,0
187.7795057,12.1725777,2057.6803,735.6827,0.939670,2.915902,1.737,0.674,2.71,0.6119,3.500,29,0
187.9005672,12.1535996,394.2400,474.9143,2.578125,2.906250,2.381,0.500,0.04,0.7900,3.500,57,0
187.7126334,12.1494809,2976.5357,418.3214,0.437500,2.906250,1.956,0.595,2.47,0.6956,3.500,20,0
187.8355142,12.2422491,1288.0968,1692.9988,0.814757,2.905363,1.604,0.500,0.00,0.6883,3.500,17,0
187.7807115,12.1714873,2041.1122,720.6990,0.801440,2.898231,1.894,0.611,-2.62,0.6773,3.500,22,0
187.7127669,12.2552406,2974.7021,1871.5086,0.187342,2.896815,1.668,0.500,-3.30,0.7002,3.500,11,0
187.7528601,12.1333744,2423.8027,197.0110,1.802598,2.893836,1.680,0.500,-0.14,0.7023,3.500,23,0
187.8244650,12.3544827,1439.9184,3235.1404,1.904701,2.892793,2.058,1.112,-26.67,0.4597,3.500,38,0
187.6830121,12.1452364,3383.5455,360.0000,0.171875,2.890625,1.876,0.500,0.00,0.7335,3.500,8,0
187.8074337,12.2552826,1673.9362,1872.0858,0.363652,2.887447,2.003,0.760,6.87,0.6207,3.500,20,0
187.9057127,12.2842755,323.5382,2270.4610,0.203799,2.883195,1.737,0.500,-0.37,0.7122,3.500,11,0
187.6675764,12.1940184,3595.6401,1030.2869,2.035048,2.875084,2.273,0.580,0.08,0.7450,3.500,39,1
187.7053738,12.1494757,3076.2857,418.2500,0.437500,2.875000,1.755,0.675,4.70,0.6153,3.500,21,0
187.8091584,12.1936163,1650.2381,1024.7619,0.328125,2.875000,2.288,0.500,2.26,0.7815,3.500,15,0
187.8016962,12.1936138,1752.7727,1024.7273,0.343750,2.875000,2.196,0.500,-2.46,0.7723,3.500,14,0
187.7176196,12.1635764,2908.0238,612.0000,6.271015,2.874335,3.618,0.500,0.00,0.8618,3.500,56,0
187.8547061,12.2852864,1024.3918,2284.3510,0.689929,2.872657,1.687,0.684,1.77,0.5946,3.500,25,0
187.8255798,12.2432244,1424.6004,1706.4001,0.188714,2.871182,1.388,0.594,13.61,0.5722,3.500,10,0
187.8054883,12.2552683,1700.6667,1871.8889,0.140625,2.867619,2.212,0.500,-1.77,0.7740,3.500,9,0
187.7734336,12.2420992,2141.1138,1690.9395,0.300214,2.866846,2.299,0.671,8.19,0.7082,3.500,18,0
187.8496356,12.2793664,1094.0635,2203.0074,1.464731,2.865688,3.447,0.500,-0.23,0.8549,3.500,33,0
187.7248626,12.1635774,2808.5016,612.0135,4.839600,2.865048,4.571,0.500,-0.06,0.8906,3.500,92,0
187.6820924,12.2429373,3396.1828,1702.4547,0.207248,2.863925,1.762,0.500,7.41,0.7163,3.500,11,0
187.8599116,12.2552070,952.8663,1871.0471,0.432241,2.863825,1.336,0.593,4.12,0.5560,3.500,14,0
187.8162533,12.2430589,1552.7509,1704.1255,0.151020,2.862562,2.159,0.500,23.55,0.7684,3.500,8,0
187.8558656,12.2553044,1008.4593,1872.3843,0.258149,2.861123,1.646,0.624,1.31,0.6210,3.500,13,0
187.7825371,12.1771110,2016.0273,797.9717,0.596617,2.859957,1.647,0.500,-0.01,0.6964,3.500,18,0
187.7414367,12.3415159,2580.7647,3056.9706,0.531250,2.859375,1.476,0.514,-0.21,0.6521,3.500,16,0
187.8473544,12.2284942,1125.4076,1504.0000,0.083701,2.854624,2.701,0.500,0.00,0.8149,3.500,8,0
187.7816495,12.1676625,2028.2235,668.1448,2.062134,2.853204,1.910,0.500,0.44,0.7382,3.500,39,0
187.7753525,12.1435625,2114.7461,337.0000,5.246887,2.851229,1.811,0.500,0.00,0.7239,3.500,37,0
187.8445093,12.3402324,1164.5000,3039.3340,0.280674,2.850315,1.708,0.500,0.00,0.7072,3.500,12,0
187.8951436,12.1522889,468.7619,456.9048,0.328125,2.843750,1.717,0.679,2.77,0.6045,3.500,18,0
187.8842328,12.3411641,618.6818,3052.1364,0.343750,2.843750,1.668,0.500,4.83,0.7002,3.500,12,0
187.8079087,12.3292797,1667.4090,2888.8392,0.483521,2.842529,1.494,0.595,7.58,0.6019,3.500,17,0
187.7411942,12.2002047,2584.0971,1115.2895,0.619572,2.840638,1.666,0.750,0.49,0.5501,3.500,26,0
187.8083024,12.1306808,1662.0000,160.0000,0.077515,2.832493,1.414,0.500,0.00,0.6464,3.500,5,0
187.7772444,12.1769129,2088.7509,795.2495,0.313475,2.828659,1.579,0.619,3.06,0.6082,3.500,15,0
187.8367529,12.2879468,1271.0765,2320.9060,1.420648,2.827397,1.666,0.500,-0.30,0.6998,3.500,23,0
187.6724263,12.3354409,3529.0005,2973.4975,0.192507,2.825016,1.414,0.500,0.00,0.6464,3.500,10,0
187.7734060,12.1715004,2141.4921,720.8796,0.679513,2.823659,1.641,0.500,-0.06,0.6952,3.500,14,0
187.8646148,12.2422493,888.2424,1693.0025,0.751338,2.822123,1.678,0.500,2.99,0.7020,3.500,18,0
187.9169415,12.1658444,169.2493,643.1635,0.445755,2.815927,1.731,0.671,-3.10,0.6126,3.500,22,0
187.6782937,12.2935407,3448.3784,2397.7697,1.666652,2.812458,1.872,0.721,-1.22,0.6148,3.500,42,0
187.8605982,12.2604436,943.4319,1943.0000,0.704619,2.810686,2.833,0.500,0.00,0.8235,3.500,10,0
187.7162937,12.2169953,2926.2416,1346.0000,2.871224,2.806129,1.772,0.500,0.00,0.7178,3.500,38,0
187.7018831,12.3372202,3124.2498,2997.9452,1.615918,2.796880,3.424,0.500,-0.03,0.8540,3.500,41,0
187.8564206,12.2609574,1000.8339,1950.0595,0.264439,2.796103,1.515,0.711,8.23,0.5304,3.500,14,0
187.6945132,12.2635738,3225.5153,1986.0100,0.518738,2.795305,1.452,0.500,0.88,0.6556,3.500,12,0
187.7356012,12.2501142,2660.9480,1801.0691,0.692877,2.786198,1.464,0.500,2.20,0.6584,3.500,15,0
187.8663065,12.3274730,864.9965,2864.0146,1.977661,2.785767,2.042,0.500,0.16,0.7551,3.500,41,0
187.9058292,12.2459517,321.9366,1743.8751,1.709412,2.783975,2.001,0.648,-1.30,0.6761,3.500,45,0
187.7974224,12.2358594,1811.4966,1605.2017,0.465194,2.780020,3.047,0.625,-17.10,0.7949,3.500,30,0
187.7674385,12.1333714,2223.4880,196.9701,1.716344,2.779467,1.867,0.500,-0.21,0.7321,3.500,24,0
187.7708069,12.2438505,2177.2047,1715.0031,1.514782,2.773520,1.795,0.500,-0.21,0.7215,3.500,18,0
187.9017597,12.2399931,377.8542,1662.0000,2.101169,2.772692,1.730,0.500,-0.00,0.7109,3.500,32,0
187.7916512,12.1464594,1890.7953,376.8048,2.203415,2.772383,2.786,0.527,-0.50,0.8107,3.500,54,0
187.6950091,12.2469810,3218.7013,1758.0174,1.454934,2.768826,2.519,0.500,-0.03,0.8015,3.500,30,0
187.7235661,12.2169953,2826.3162,1346.0000,2.993513,2.765650,1.858,0.500,0.00,0.7310,3.500,46,0
187.9281309,12.2357720,15.5016,1604.0003,0.730115,2.756695,2.177,0.500,0.03,0.7703,3.500,20,0
187.9207449,12.2111731,116.9881,1266.0011,2.749133,2.755201,1.812,0.500,-0.01,0.7241,3.500,42,0
187.7545294,12.3410966,2400.8657,3051.2090,1.046875,2.750000,1.382,0.635,-1.77,0.5407,3.500,27,0
187.8331803,12.1418947,1320.1667,314.0833,0.187500,2.750000,1.224,0.742,9.42,0.3934,3.500,12,0
187.6956466,12.3176465,3209.9416,2728.9936,2.120587,2.747292,4.411,0.500,0.01,0.8867,3.500,44,0
187.8803525,12.2284942,671.9986,1504.0000,0.148222,2.746822,2.582,0.500,0.00,0.8063,3.500,9,0
187.8170343,12.2945155,1542.0199,2411.1640,0.766724,2.736206,3.074,0.500,-0.52,0.8373,3.500,21,0
187.7203860,12.3457392,2870.0111,3115.0000,3.988992,2.734945,1.760,0.500,0.00,0.7159,3.500,33,0
187.7380355,12.1766036,2627.5000,791.0000,0.281250,2.734375,1.708,0.500,0.00,0.7072,3.500,6,0
187.8137153,12.2421621,1587.6237,1691.8035,0.296109,2.730326,1.771,0.782,-5.97,0.5583,3.500,16,0
187.9097598,12.2421608,267.9284,1691.7858,0.267407,2.727466,1.668,0.671,-2.13,0.5976,3.500,14,0
187.9081624,12.2918931,289.8781,2375.1304,0.391733,2.726054,1.296,0.500,-0.98,0.6142,3.500,13,0
187.7249912,12.2322096,2806.7345,1555.0515,3.231081,2.725491,4.933,0.500,0.85,0.8986,3.500,65,0
187.8994783,12.2923200,409.2016,2380.9968,0.173130,2.723397,0.980,0.774,0.10,0.2097,3.500,10,0
187.7107861,12.2023709,3001.9189,1145.0541,0.562500,2.718750,1.286,0.861,-6.57,0.3303,3.500,22,0
187.8338110,12.3416454,1311.5000,3058.7500,0.375000,2.718750,0.957,0.722,0.00,0.2462,3.500,12,0
187.8045014,12.2552731,1714.2273,1871.9545,0.343750,2.718750,2.117,0.680,5.36,0.6787,3.500,20,0
187.8322099,12.1486069,1333.5000,406.3125,0.250000,2.718750,1.358,0.704,15.33,0.4816,3.500,14,0
187.9009503,12.3446420,388.9750,3099.9250,0.625000,2.716522,1.351,0.500,-0.06,0.6298,3.500,8,0
187.8379844,12.3041079,1254.1557,2542.9666,0.618932,2.715285,1.293,0.500,2.35,0.6132,3.500,14,0
187.8813280,12.1412973,658.5944,305.8750,0.748657,2.707153,1.900,0.611,0.71,0.6786,3.500,25,0
187.7132136,12.2969781,2968.5639,2445.0000,5.280031,2.706880,1.755,0.500,0.00,0.7152,3.500,36,0
187.7179072,12.1522127,2904.0714,455.8571,0.218750,2.703125,1.348,0.811,-23.12,0.3981,3.500,14,0
187.7349378,12.2060377,2670.0631,1195.4380,0.249068,2.701701,1.306,0.689,7.56,0.4723,3.500,12,0
187.8517668,12.3365370,1064.7798,2988.5579,0.190358,2.696516,1.319,0.500,4.72,0.6210,3.500,9,0
187.7901098,12.2429217,1911.9747,1702.2412,0.246711,2.695346,1.396,0.751,23.88,0.4621,3.500,14,0
187.7630232,12.2001836,2284.1566,1115.0000,1.250000,2.689302,1.574,0.689,-3.46,0.5622,3.500,32,0
187.8471657,12.2835076,1128.0000,2259.9091,0.343750,2.687500,1.758,0.596,0.00,0.6609,3.500,15,0
187.8921801,12.3177196,509.4813,2729.9984,1.429737,2.679963,3.307,0.500,0.01,0.8488,3.500,21,0
187.8307041,12.3040981,1354.1909,2542.8323,0.679004,2.676842,1.417,0.646,-2.38,0.5438,3.500,20,0
187.7112531,12.1828541,2995.5014,876.8845,1.632431,2.676359,1.469,0.500,-0.12,0.6596,3.500,22,0
187.8524150,12.1412154,1055.8732,304.7504,0.249481,2.670980,1.154,0.917,78.71,0.2055,3.500,14,0
187.8707535,12.2052865,803.8937,1185.1154,1.785981,2.669639,1.706,0.500,-2.12,0.7069,3.500,32,0
187.7025150,12.2983608,3115.5679,2463.9996,2.870992,2.668860,1.699,0.500,-0.02,0.7057,3.500,34,0
187.6868207,12.2482798,3331.2148,1775.8639,1.108125,2.668603,1.985,0.521,0.43,0.7375,3.500,28,0
187.7455751,12.1333722,2523.9021,196.9812,1.213708,2.665054,1.306,0.500,0.82,0.6172,3.500,13,0
187.7797753,12.1394025,2053.9754,279.8403,1.482788,2.662720,3.276,0.500,0.27,0.8474,3.500,41,0
187.8136980,12.2429770,1587.8615,1703.0006,0.227203,2.662365,1.275,0.739,-18.75,0.4205,3.500,13,0
187.7620977,12.1548542,2296.8732,492.1530,0.816684,2.662015,1.637,0.514,3.97,0.6863,3.500,22,0
187.8527791,12.2552295,1050.8696,1871.3554,0.244850,2.660019,1.647,0.500,-4.86,0.6964,3.500,12,0
187.6855629,12.2935524,3348.4964,2397.9299,2.239092,2.659531,1.708,0.500,0.14,0.7073,3.500,32,0
187.7557879,12.2288584,2383.5726,1509.0047,0.817877,2.659072,2.183,0.500,0.06,0.7710,3.500,19,0
187.7626038,12.1936860,2289.9200,1025.7200,0.390625,2.656250,1.535,1.019,42.57,0.3366,3.500,19,0
187.8413476,12.3413159,1207.9444,3054.2222,0.281250,2.656250,1.179,0.625,3.90,0.4701,3.500,10,0
187.8486213,12.3413361,1108.0000,3054.5000,0.312500,2.656250,1.414,0.500,0.00,0.6464,3.500,10,0
187.7970748,12.1520510,1816.2727,453.6364,0.171875,2.656250,1.865,0.500,32.04,0.7319,3.500,11,0
187.7063600,12.2076604,3062.7357,1217.7350,1.367411,2.656103,1.899,0.693,0.18,0.6353,3.500,41,0
187.6796878,12.3354450,3429.2229,2973.5532,0.174621,2.655455,1.318,0.500,-4.74,0.6206,3.500,9,0
187.8324431,12.3300119,1330.2962,2898.9005,0.699829,2.645630,1.587,0.567,-4.66,0.6424,3.500,21,0
187.9222659,12.3201176,96.0888,2762.9478,1.091367,2.642408,2.099,0.500,0.08,0.7618,3.500,27,0
187.9173963,12.2920544,163.0005,2377.3467,0.256496,2.642353,1.414,0.500,0.00,0.6464,3.500,10,0
187.8200383,12.1550759,1500.7429,495.2000,0.546875,2.640625,1.427,0.811,-6.23,0.4314,3.500,23,0
187.7199217,12.1494860,2876.3913,418.3913,0.359375,2.640625,1.555,0.702,-3.27,0.5486,3.500,17,0
187.6849441,12.2019411,3357.0000,1139.1481,0.421875,2.640625,1.866,0.500,0.63,0.7320,3.500,12,0
187.8282726,12.1450423,1387.6000,357.3333,0.234375,2.640625,1.120,0.822,21.88,0.2661,3.500,12,0
187.9158680,12.1520663,184.0000,453.8462,0.203125,2.640625,1.301,0.769,0.00,0.4087,3.500,13,0
187.6946464,12.3372222,3223.6859,2997.9730,1.283043,2.636002,3.283,0.500,0.14,0.8477,3.500,31,0
187.6845326,12.2076617,3362.6532,1217.7527,1.082590,2.632308,1.810,0.601,-1.12,0.6677,3.500,28,0
187.9068678,12.2020450,307.6667,1140.5758,0.515625,2.625000,1.720,0.645,3.65,0.6252,3.500,17,0
187.7401653,12.1783561,2598.2344,815.0803,1.231340,2.621740,1.000,0.681,-1.84,0.3189,3.500,23,0
187.9205185,12.2843439,120.0996,2271.4003,0.156798,2.618044,1.586,0.500,-6.02,0.6847,3.500,10,0
187.8940218,12.2421661,484.1768,1691.8582,0.265616,2.615786,1.504,0.738,0.83,0.5096,3.500,15,0
187.8221123,12.2474775,1472.2457,1764.8398,1.325039,2.615084,1.764,0.608,1.62,0.6552,3.500,34,0
187.7169240,12.2005355,2917.5811,1119.8345,2.035089,2.614306,1.883,0.623,-2.31,0.6689,3.500,47,0
187.7558625,12.3560003,2382.5478,3255.9922,1.339076,2.613833,1.431,0.500,0.05,0.6507,3.500,16,0
187.7357977,12.1486661,2658.2479,407.1255,0.248883,2.611837,1.211,0.762,-10.27,0.3707,3.500,13,0
187.8416064,12.3444949,1204.3871,3097.9032,0.484375,2.609375,1.069,0.500,2.03,0.5321,3.500,7,0
187.7700899,12.1809055,2187.0574,850.1098,0.825527,2.607248,1.298,0.500,-0.22,0.6148,3.500,13,0
187.6918150,12.2076695,3262.5902,1217.8598,1.453394,2.605681,1.752,0.500,1.41,0.7146,3.500,32,0
187.7136361,12.2076533,2962.7585,1217.6366,0.878525,2.600958,2.041,0.707,-3.00,0.6538,3.500,32,0
187.8436349,12.3517729,1176.5153,3197.9066,0.943417,2.599665,2.252,0.500,-0.86,0.7780,3.500,16,0
187.7841169,12.1496642,1994.3200,420.8400,0.390625,2.598287,1.821,0.846,-8.69,0.5357,3.500,20,0
187.7021534,12.2155397,3120.5360,1325.9992,2.478425,2.597895,1.684,0.500,0.00,0.7031,3.500,36,0
187.9280220,12.2111732,16.9984,1266.0021,2.557030,2.592402,1.851,0.500,0.06,0.7298,3.500,40,0
187.8989193,12.2863592,416.8821,2299.0920,0.614178,2.591361,1.653,0.662,-1.98,0.5996,3.500,19,0
187.7698970,12.2565470,2189.7072,1889.4583,0.465696,2.590955,1.522,0.875,-0.07,0.4248,3.500,22,0
187.8791812,12.2050597,688.0927,1182.0002,0.887205,2.586182,1.872,0.500,-0.00,0.7328,3.500,13,0
187.8329178,12.2565697,1323.7730,1889.7712,0.344281,2.581901,1.834,0.738,16.07,0.5977,3.500,20,0
187.7141191,12.2609465,2956.1215,1949.9106,0.909879,2.581136,2.045,0.595,-1.92,0.7088,3.500,27,0
187.8545937,12.2616083,1025.9363,1959.0039,1.979964,2.579271,1.827,0.500,-0.06,0.7263,3.500,40,0
187.9179884,12.2421237,154.8644,1691.2764,0.213169,2.578234,1.760,0.682,-10.20,0.6124,3.500,14,0
187.7069280,12.1460896,3054.9310,371.7241,0.890625,2.578125,2.334,0.577,1.72,0.7527,3.500,33,0
187.8838114,12.2852932,624.4722,2284.4444,0.562500,2.578125,1.711,0.715,4.26,0.5822,3.500,23,0
187.8707084,12.3445001,804.5128,3097.9744,0.609375,2.578125,1.035,0.500,-0.76,0.5167,3.500,10,0
187.6864339,12.1522787,3336.5294,456.7647,0.265625,2.578125,1.427,0.714,6.96,0.4993,3.500,13,0
187.8767135,12.2928540,722.0000,2388.3333,0.234375,2.578125,1.414,0.500,0.00,0.6464,3.500,10,0
187.7218424,12.3567376,2850.0006,3266.1231,0.478057,2.577149,0.789,0.500,0.02,0.3666,3.500,6,0
187.9288695,12.2565907,5.3531,1890.0594,0.327526,2.577042,1.646,0.795,4.31,0.5172,3.500,17,0
187.6791583,12.2429478,3436.4996,1702.6001,0.189520,2.563171,1.500,0.500,-0.00,0.6667,3.500,10,0
187.6973136,12.2049869,3187.0373,1181.0000,2.484375,2.562909,4.423,0.500,0.00,0.8870,3.500,56,0
187.7655062,12.3061473,2250.0395,2570.9902,0.782227,2.560303,3.043,0.500,0.38,0.8357,3.500,22,0
187.8543342,12.2284942,1029.5022,1504.0000,0.132512,2.559865,2.291,0.500,0.00,0.7818,3.500,8,0
187.8397114,12.3300128,1230.4254,2898.9128,0.653198,2.558350,1.463,0.647,3.19,0.5576,3.500,21,0
187.8944722,12.2399898,477.9874,1661.9552,1.899866,2.557525,1.615,0.500,-0.76,0.6905,3.500,28,0
187.6866730,12.1795746,3333.2438,831.8221,1.208637,2.552325,1.781,0.528,-0.71,0.7034,3.500,25,0
187.8664592,12.2609239,862.8996,1949.6000,0.199360,2.550922,1.586,0.500,-6.02,0.6848,3.500,10,0
187.7215732,12.1882451,2853.6987,950.9591,2.102905,2.550903,1.864,0.500,-0.90,0.7317,3.500,37,0
187.9050702,12.1515268,332.3667,446.4333,0.468750,2.546875,1.604,0.839,-3.86,0.4771,3.500,21,0
187.9282493,12.1695578,13.8750,694.1875,0.250000,2.546875,1.454,0.631,2.87,0.5661,3.500,14,0
187.8484394,12.2921869,1110.4998,2379.1672,0.207499,2.545293,0.964,0.694,-0.01,0.2800,3.500,10,0
187.8114829,12.2420891,1618.2988,1690.8002,0.183114,2.545094,2.101,0.500,2.15,0.7621,3.500,10,0
187.7090448,12.2635824,3025.8455,1986.1278,0.328671,2.543217,1.252,0.500,3.59,0.6008,3.500,9,0
187.9163823,12.2910057,176.9331,2362.9371,1.314701,2.543195,1.695,0.500,0.29,0.7050,3.500,21,0
187.8281035,12.3342302,1389.9241,2956.8613,1.162843,2.542530,1.708,0.636,4.89,0.6276,3.500,31,0
187.8240078,12.2552799,1446.2009,1872.0476,0.333426,2.541817,1.766,0.651,-2.22,0.6315,3.500,17,0
187.8648863,12.3340933,884.5115,2954.9806,1.235710,2.541775,1.749,0.536,-0.64,0.6935,3.500,31,0
187.6980116,12.2438493,3177.4458,1714.9868,1.783163,2.535330,2.331,0.500,0.13,0.7855,3.500,43,0
187.8883632,12.3260164,561.9286,2844.0000,1.093750,2.534302,3.634,0.500,0.00,0.8624,3.500,13,0
187.8070281,12.1726679,1679.5098,736.9216,0.796875,2.531250,1.903,0.554,-0.66,0.7088,3.500,26,0
187.6941818,12.3421028,3230.0690,3065.0345,0.453125,2.531250,1.203,0.500,3.16,0.5844,3.500,12,0
187.6922549,12.2019468,3256.5455,1139.2273,0.343750,2.531250,1.854,0.500,2.61,0.7303,3.500,14,0
187.7914829,12.1496524,1893.1071,420.6786,0.437500,2.529882,1.770,0.946,7.37,0.4653,3.500,24,0
187.8054470,12.1785655,1701.2342,817.9571,1.880817,2.528000,1.252,0.500,-0.14,0.6007,3.500,26,0
187.8971039,12.2982881,441.8264,2463.0000,3.739979,2.525812,1.787,0.500,0.00,0.7202,3.500,36,0
187.9089352,12.3316203,279.2598,2921.0000,3.089526,2.522113,3.772,0.500,0.00,0.8674,3.500,64,0
187.8293800,12.2474788,1372.3841,1764.8582,1.254808,2.521296,1.725,0.589,-0.95,0.6587,3.500,33,0
187.9270029,12.2916289,31.0007,2371.5000,0.187632,2.518619,1.118,0.817,-90.00,0.2696,3.500,12,0
187.6685719,12.3419547,3581.9615,3063.0000,0.406250,2.515625,1.192,0.500,0.00,0.5806,3.500,11,0
187.8184053,12.1418357,1523.1818,313.2727,0.171875,2.515625,1.544,0.573,-9.14,0.6288,3.500,11,0
187.7474464,12.1783620,2498.1894,815.1611,0.912653,2.514615,1.038,0.614,3.92,0.4087,3.500,20,0
187.8303479,12.3249975,1359.0847,2830.0000,5.335769,2.503227,2.066,0.500,0.00,0.7579,3.500,57,0
187.7278258,12.1766764,2767.7857,792.0000,0.656250,2.500000,1.474,0.500,2.75,0.6608,3.500,16,0
187.7268829,12.3415181,2780.7407,3057.0000,0.421875,2.500000,1.205,0.544,0.00,0.5482,3.500,13,0
187.9061425,12.1516638,317.6316,448.3158,0.296875,2.500000,1.347,0.797,-2.02,0.4079,3.500,15,0
187.8540744,12.1549253,1033.0715,493.1297,0.679396,2.499534,1.571,0.710,-0.91,0.5479,3.500,22,0
